2017,11,SUV,自主紧凑型,14,长城汽车,哈弗M6,10059
2017,11,SUV,自主紧凑型,15,北汽银翔,北汽幻速S3,8786
2017,11,SUV,自主紧凑型,16,海马汽车,海马S5,7106
2017,11,SUV,自主紧凑型,17,猎豹汽车,猎豹CS10,5456
2017,11,SUV,自主紧凑型,18,开瑞汽车,开瑞K60,5314
2017,11,SUV,自主紧凑型,19,北汽银翔,北汽幻速S5,5057
2017,11,SUV,自主紧凑型,20,奇瑞汽车,奇瑞瑞虎7,4836
2017,11,SUV,自主紧凑型,21,东风风行,东风风行SX6,4553
2017,11,SUV,自主紧凑型,22,汉腾汽车,汉腾X7,4342
2017,11,SUV,自主紧凑型,23,东南汽车,东南DX7,4173
2017,11,SUV,自主紧凑型,24,东风小康,东风风光S560,4028
2017,11,SUV,自主紧凑型,25,力帆汽车,力帆迈威,3956
2017,11,SUV,自主紧凑型,26,观致汽车,观致5 SUV,3231
2017,11,SUV,自主紧凑型,27,汉腾汽车,汉腾X5,3059
2017,11,SUV,自主紧凑型,28,上汽乘用车,名爵GS锐腾,3019
2017,11,SUV,自主紧凑型,29,东风启辰,启辰T70,2984
2017,11,SUV,自主紧凑型,30,北京汽车,北京BJ40,2226
2017,11,SUV,自主紧凑型,31,北京汽车,北京BJ20,2102
2017,11,SUV,自主紧凑型,32,北京汽车,北汽威旺S50,1984
2017,11,SUV,自主紧凑型,33,海马汽车,海马S7,1946
2017,11,SUV,自主紧凑型,34,北京汽车,北汽绅宝X55,1877
2017,11,SUV,自主紧凑型,35,野马汽车,野马T70,1819
2017,11,SUV,自主紧凑型,36,凯翼汽车,凯翼X5,1787
2017,11,SUV,自主紧凑型,37,吉利汽车,吉利远景S1,1716
2017,11,SUV,自主紧凑型,38,北汽银翔,北汽幻速S6,1687
2017,11,SUV,自主紧凑型,39,长城汽车,哈弗H5,1655
2017,11,SUV,自主紧凑型,40,陆风汽车,陆风,1600
2017,11,SUV,自主紧凑型,41,东风乘用车,东风风神AX5,1571
2017,11,SUV,自主紧凑型,42,东风乘用车,东风风神AX7,1543
2017,11,SUV,自主紧凑型,43,江淮汽车,江淮瑞风S7,1263
2017,11,SUV,自主紧凑型,44,斯威汽车,SWM斯威X3,1243
2017,11,SUV,自主紧凑型,45,众泰汽车,众泰SR7,1211
2017,11,SUV,自主紧凑型,46,众泰汽车,大迈X5,1026
