北京,上海,2019-03-17,False,金鹏航空,Y87611,08:10,10:15,90%,1130
北京,上海,2019-03-17,False,海南航空,HU7611,08:10,10:15,90%,680
北京,上海,2019-03-17,False,海南航空,HU7607,08:10,10:25,90%,395
北京,上海,2019-03-17,False,中国国航,CA1501,08:30,10:35,90%,1260
北京,上海,2019-03-17,False,东方航空,MU5156,08:30,10:50,97%,1260
北京,上海,2019-03-17,False,南方航空,CZ3951,09:00,11:15,93%,920
北京,上海,2019-03-17,False,东方航空,MU5104,09:00,11:15,90%,1330
北京,上海,2019-03-17,False,中国联航,KN5977,09:00,11:20,77%,480
北京,上海,2019-03-17,False,中国国航,CA1519,09:30,11:35,97%,1340
北京,上海,2019-03-17,False,东方航空,MU5106,10:00,12:20,93%,1330
北京,上海,2019-03-17,False,中国国航,CA1531,10:30,12:35,60%,1340
北京,上海,2019-03-17,False,东方航空,MU563,10:40,13:00,87%,830
北京,上海,2019-03-17,False,东方航空,MU5108,11:00,13:15,97%,1330
北京,上海,2019-03-17,False,中国国航,CA1557,11:30,13:35,77%,1340
北京,上海,2019-03-17,False,东方航空,MU5152,11:30,13:45,73%,1330
北京,上海,2019-03-17,False,东方航空,MU5110,12:00,14:20,100%,1330
北京,上海,2019-03-17,False,东方航空,MU5112,13:00,15:15,90%,1330
北京,上海,2019-03-17,False,东方航空,MU271,13:00,15:20,97%,1130
北京,上海,2019-03-17,False,中国国航,CA1517,13:30,15:35,87%,1340
北京,上海,2019-03-17,False,东方航空,MU5154,13:30,15:45,70%,1330
北京,上海,2019-03-17,False,东方航空,MU5114,14:00,16:15,93%,1410
北京,上海,2019-03-17,False,中国国航,CA1521,14:30,16:35,77%,1400
北京,上海,2019-03-17,False,东方航空,MU5116,15:05,17:15,90%,1410
北京,上海,2019-03-17,False,东方航空,MU3841,15:25,17:35,73%,1080
北京,上海,2019-03-17,False,中国联航,KN5955,15:25,17:35,73%,1088
北京,上海,2019-03-17,False,中国国航,CA1515,15:30,17:35,73%,1400
北京,上海,2019-03-17,False,海南航空,HU7609,15:40,18:00,90%,1070
北京,上海,2019-03-17,False,东方航空,MU5118,16:00,18:15,87%,1410
北京,上海,2019-03-17,False,中国国航,CA1549,16:30,18:35,57%,1400
北京,上海,2019-03-17,False,东方航空,MU5120,16:55,19:10,63%,1410
北京,上海,2019-03-17,False,海南航空,HU7601,17:20,19:30,70%,1070
北京,上海,2019-03-17,False,中国国航,CA1855,17:30,19:35,57%,1400
北京,上海,2019-03-17,False,东方航空,MU5122,17:55,20:15,77%,1410
北京,上海,2019-03-17,False,中国国航,CA1885,18:30,20:35,60%,1400
北京,上海,2019-03-17,False,上海航空,FM9108,18:30,20:40,93%,1230
北京,上海,2019-03-17,False,东方航空,MU9108,18:30,20:40,93%,1480
北京,上海,2019-03-17,False,东方航空,MU5124,19:00,21:15,67%,1410
北京,上海,2019-03-17,False,东方航空,MU5130,19:20,21:40,73%,1330
北京,上海,2019-03-17,False,中国国航,CA1857,19:30,21:40,90%,1400
北京,上海,2019-03-17,False,东方航空,MU5126,20:00,22:15,90%,1330
北京,上海,2019-03-17,False,中国国航,CA1883,20:20,22:35,87%,1200
北京,上海,2019-03-17,False,东方航空,MU9106,20:20,22:50,90%,1330
北京,上海,2019-03-17,False,上海航空,FM9106,20:20,22:50,90%,1110
北京,上海,2019-03-17,False,中国国航,CA1589,20:30,22:40,90%,1320
北京,上海,2019-03-17,False,东方航空,MU5128,21:00,23:15,63%,830
北京,上海,2019-03-17,False,中国联航,KN5987,21:00,23:25,80%,678
北京,上海,2019-03-17,False,东方航空,MU5158,21:20,23:45,57%,830
北京,上海,2019-03-17,False,厦门航空,MF3038,21:20,23:45,57%,790
北京,上海,2019-03-17,False,海南航空,HU7603,21:25,23:40,90%,1125
北京,上海,2019-03-17,False,东方航空,MU5160,21:50,23:55,93%,830
北京,上海,2019-03-17,False,厦门航空,MF3102,21:50,23:55,93%,790
北京,上海,2019-03-17,False,东方航空,MU5693,07:55,12:30,90%,600
成都,北京,2019-03-17,False,四川航空,3U8547,06:05,08:50,87%,1430
成都,北京,2019-03-17,False,中国国航,CA4193,06:55,09:35,73%,1620
成都,北京,2019-03-17,False,四川航空,3U8881,07:30,10:10,93%,1620
成都,北京,2019-03-17,False,海南航空,HU7348,07:55,10:35,90%,1160
成都,北京,2019-03-17,False,中国国航,CA4113,08:00,10:35,93%,1810
成都,北京,2019-03-17,False,南方航空,CZ6120,09:00,11:40,63%,1420
成都,北京,2019-03-17,False,中国国航,CA4101,09:00,11:40,53%,1810
成都,北京,2019-03-17,False,四川航空,3U8883,09:30,12:15,53%,1620
成都,北京,2019-03-17,False,中国国航,CA4107,09:50,12:40,63%,1810
成都,北京,2019-03-17,False,中国国航,CA4115,11:00,13:40,47%,1810
成都,北京,2019-03-17,False,四川航空,3U8885,11:30,14:10,70%,1620
成都,北京,2019-03-17,False,海南航空,HU7148,11:55,14:35,63%,1535
成都,北京,2019-03-17,False,中国国航,CA1406,12:00,14:35,57%,1810
成都,北京,2019-03-17,False,中国联航,KN5216,12:05,14:35,93%,1180
成都,北京,2019-03-17,False,南方航空,CZ6162,12:25,15:05,53%,1620
成都,北京,2019-03-17,False,中国国航,CA4197,13:10,15:40,93%,1810
成都,北京,2019-03-17,False,四川航空,3U8887,13:30,16:10,80%,1620
成都,北京,2019-03-17,False,中国国航,CA4103,14:00,16:40,93%,1810
成都,北京,2019-03-17,False,中国国航,CA1416,14:25,16:55,73%,1810
成都,北京,2019-03-17,False,中国国航,CA4109,15:00,17:40,80%,1810
成都,北京,2019-03-17,False,中国国航,CA4105,16:00,18:40,87%,1930
成都,北京,2019-03-17,False,四川航空,3U8895,16:20,18:55,90%,1620
成都,北京,2019-03-17,False,南方航空,CZ6184,16:30,19:10,73%,1620
成都,北京,2019-03-17,False,四川航空,3U8889,16:30,19:15,70%,1620
成都,北京,2019-03-17,False,中国国航,CA4117,17:00,19:40,53%,1930
成都,北京,2019-03-17,False,东方航空,MU5274,17:30,20:05,93%,1690
成都,北京,2019-03-17,False,四川航空,3U8893,18:10,20:55,70%,1620
成都,北京,2019-03-17,False,中国国航,CA4119,18:05,21:00,93%,1930
成都,北京,2019-03-17,False,四川航空,3U8891,19:30,22:10,83%,1620
成都,北京,2019-03-17,False,中国国航,CA4111,19:30,22:10,97%,1930
成都,北京,2019-03-17,False,南方航空,CZ3904,19:35,22:15,87%,1620
成都,北京,2019-03-17,False,中国国航,CA1408,20:40,23:15,67%,1620
成都,北京,2019-03-17,False,海南航空,HU7248,21:15,23:55,30%,1095
成都,北京,2019-03-17,False,南方航空,CZ6136,21:20,23:55,13%,1230
成都,北京,2019-03-17,False,中国国航,CA1426,21:30,00:10,33%,1430
成都,北京,2019-03-17,False,中国联航,KN5218,22:30,00:55,87%,930
成都,北京,2019-03-17,False,深圳航空,ZH9164,22:35,01:20,43%,1250
成都,呼和浩特,2019-03-17,False,四川航空,3U8549,19:05,21:25,100%,1140
成都,呼和浩特,2019-03-17,False,中国国航,CA1654,20:30,22:50,87%,990
成都,呼和浩特,2019-03-17,False,华夏航空,G54090,20:30,22:50,87%,1040
成都,呼和浩特,2019-03-17,False,华夏航空,G53176A,21:35,08:30,,730
成都,克拉玛依,2019-03-17,True, , , , , ,0
上海,广州,2019-03-17,False,南方航空,CZ3505,06:55,09:40,97%,870
上海,广州,2019-03-17,False,上海航空,FM9307,07:30,10:05,100%,1040
上海,广州,2019-03-17,False,东方航空,MU9307,07:30,10:05,100%,1040
上海,广州,2019-03-17,False,上海航空,FM9301,08:30,11:05,90%,1600
