title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
圣诞吃中餐竟然成为美国传统？街访美国人为啥选中餐！,6773,2915203,//i0.hdslb.com/bfs/archive/657e846f47d028a48cae1642c07ce48cdf11ab52.jpg,80691754,BV1XJ411W74x,1577331634,2019/12/26,11:40:34,04:48,20268,9238,28433,9596,131410
中国地铁首次在美国运营！街访美国人怎么评价新车厢？,4533,2080447,//i0.hdslb.com/bfs/archive/a03cc08305850d4ca238f6106c91b4c02625249e.jpg,80309887,BV1eJ411s7R5,1577071832,2019/12/23,11:30:32,05:48,13587,5836,20598,3245,103245
米其林印度菜PK街边小店，印度菜真的全是糊糊吗？,3885,2155267,//i0.hdslb.com/bfs/archive/9a2b41c4a61707d1490d90e89d07c2b6f3e3cb75.jpg,79796058,BV18J411t7SB,1576726205,2019/12/19,11:30:5,05:46,15018,5141,21082,3736,89790
创业记录2: 央视跟拍我们咖啡庄园，第一批已经寄美国！,3845,1498810,//i0.hdslb.com/bfs/archive/2a03e1ec7c740e776bf74bcb9fe37c082b7886b3.jpg,79584141,BV16J41167C5,1576556325,2019/12/17,12:18:45,06:00,6713,12313,63536,3521,108731
试吃美国史上最火汉堡，全美人民疯抢！真的那么好吃？,4772,3264280,//i2.hdslb.com/bfs/archive/53a44af6c926bdb3c90b468412c0c5f529bdff1c.jpg,77988803,BV1PJ411B7K9,1575430219,2019/12/4,11:30:19,04:56,16961,7941,18999,5260,114733
美国黑五和大妈PK抢货！真能0元抢到超值商品吗？,2842,1859278,//i2.hdslb.com/bfs/archive/ec681380e2ae54ddae73933a827c0dd18ff7d862.jpg,77496110,BV1tJ411Q7EH,1575084610,2019/11/30,11:30:10,05:44,13319,4486,16818,3597,81881
试吃贵州牛瘪火锅！真的是牛屎的味道吗？,4162,1865278,//i1.hdslb.com/bfs/archive/b1b5095a871542b61d53024469a5e3fec97a05d7.jpg,76309952,BV1WJ41117Uk,1574220646,2019/11/20,11:30:46,04:54,18148,4319,22534,5323,76325
探访B站天价电竞队，电竞选手真实生活到底怎样？,2893,1374386,//i1.hdslb.com/bfs/archive/8f29f58109922b2d0306ca7b9ccbb67dd37f2883.jpg,76151054,BV1LJ411m7d8,1574074957,2019/11/18,19:2:37,05:27,5416,3493,9045,2674,52422
挑战“偷”中国无人超市！店内吃喝也会被扣款吗？,4808,2768306,//i1.hdslb.com/bfs/archive/0dd41dc5e97cca71983537ef67a050d0c92774ff.jpg,75673974,BV1pJ411D7Cf,1573788654,2019/11/15,11:30:54,04:20,8545,7050,17851,4528,108594
双十一当天潜入阿里，抢购现场到底是怎样的？,3425,1794605,//i2.hdslb.com/bfs/archive/cc462c8743396f5c1f66a6ad2949850702eda32e.jpg,75342370,BV1ME411e73J,1573465883,2019/11/11,17:51:23,05:32,10609,5742,17735,4205,83048
